Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-10-22 00:00:00+05:30,114.32071227378029,115.25401566423896,112.70064238456996,113.47545623779297,4842137,0.0,0.0
2018-10-23 00:00:00+05:30,112.31324535419112,112.78869967716759,107.45302809300078,108.86178588867188,10176672,0.0,0.0
2018-10-24 00:00:00+05:30,108.89699597744068,109.75986436765865,105.65685613438926,108.75611877441406,12479882,0.0,0.0
2018-10-25 00:00:00+05:30,104.2481042483875,113.81004910101345,104.2481042483875,112.18997192382812,37804166,0.0,0.0
2018-10-26 00:00:00+05:30,112.27802054308324,113.58112580171179,111.2918943864777,112.9119644165039,11805695,0.0,0.0
2018-10-29 00:00:00+05:30,112.3484734506615,116.9973717482358,111.5208296007928,116.04646301269531,6600369,0.0,0.0
2018-10-30 00:00:00+05:30,115.87036336336718,117.86023528599499,114.69053008137786,115.34207916259766,9880349,0.0,0.0
2018-10-31 00:00:00+05:30,115.58860376475643,117.54325808649227,113.44024954390446,116.64517211914062,8013245,0.0,0.0
2018-11-01 00:00:00+05:30,117.26148677554107,117.26148677554107,113.58111040380608,116.0992660522461,6681864,0.0,0.0
2018-11-02 00:00:00+05:30,115.87036045068716,116.78605160927363,111.66169212449714,112.13715362548828,9761930,0.0,0.0
2018-11-05 00:00:00+05:30,110.97491789631374,114.63768944346228,110.622728462267,114.14462280273438,6810854,0.0,0.0
2018-11-06 00:00:00+05:30,114.39115883270001,115.11314286779809,113.0880536374852,114.42637634277344,6109153,0.0,0.0
2018-11-07 00:00:00+05:30,114.60248935466481,115.43013321742824,114.30312972327977,114.58487701416016,380109,0.0,0.0
2018-11-09 00:00:00+05:30,115.51817358124384,115.51817358124384,111.87301403893476,114.40877532958984,12329274,0.0,0.0
2018-11-12 00:00:00+05:30,114.3735521962107,114.98988373181095,113.33459618803822,113.88048553466797,6897542,0.0,0.0
2018-11-13 00:00:00+05:30,113.9333118516688,115.41250462511032,113.05283825668876,114.86661529541016,6101731,0.0,0.0
2018-11-14 00:00:00+05:30,114.4616058687447,114.84901285084591,112.22520417790707,114.3031234741211,4883777,0.0,0.0
2018-11-15 00:00:00+05:30,114.16224806767677,116.39864979404909,113.28177438285985,113.81005859375,8942797,0.0,0.0
2018-11-16 00:00:00+05:30,113.9333228590596,116.36343164904609,113.9333228590596,114.88423156738281,7275846,0.0,0.0
2018-11-19 00:00:00+05:30,114.63768184735171,118.12435844644307,113.22892420451173,117.22627258300781,7513344,0.0,0.0
2018-11-20 00:00:00+05:30,116.53951792423302,116.53951792423302,112.73586903646054,113.15850067138672,6907315,0.0,0.0
2018-11-21 00:00:00+05:30,112.70064950412362,112.70064950412362,110.32337078321926,110.64034271240234,6943816,0.0,0.0
2018-11-22 00:00:00+05:30,110.93969999069256,112.27801553611431,107.76999509556562,108.15740203857422,8239488,0.0,0.0
2018-11-26 00:00:00+05:30,106.8543078901882,112.6654412976225,106.5901657882736,112.1547622680664,18657115,0.0,0.0
2018-11-27 00:00:00+05:30,111.59125379316104,113.5106905833668,109.53094695604813,109.90074157714844,11458234,0.0,0.0
2018-11-28 00:00:00+05:30,110.56989375073267,111.13339538735963,108.91460634964501,109.2844009399414,16926705,0.0,0.0
2018-11-29 00:00:00+05:30,110.58750806503876,111.52081147396122,109.03787316262385,110.90447998046875,7793384,0.0,0.0
2018-11-30 00:00:00+05:30,110.95730873402125,114.95466465710366,110.4818544175134,114.33833312988281,16991251,0.0,0.0
2018-12-03 00:00:00+05:30,114.46159315631884,116.04644558778904,113.77482663547333,115.60620880126953,7115262,0.0,0.0
2018-12-04 00:00:00+05:30,115.60621491328287,120.18467773514553,114.70812895517705,117.96588134765625,15925097,0.0,0.0
2018-12-05 00:00:00+05:30,117.27910525368594,119.2865820769812,115.57098800364528,118.49415588378906,10264210,0.0,0.0
2018-12-06 00:00:00+05:30,117.36715920104237,118.49416253965057,115.87035408538111,116.80365753173828,6232265,0.0,0.0
2018-12-07 00:00:00+05:30,117.2086861502811,118.45895445899984,114.26789836844759,117.38478088378906,9264269,0.0,0.0
2018-12-10 00:00:00+05:30,115.62381939845498,118.51176980842779,114.49680894274175,115.02509307861328,8528293,0.0,0.0
2018-12-11 00:00:00+05:30,114.60247447262881,117.56086721723973,114.39116224058071,115.5181655883789,11795237,0.0,0.0
2018-12-12 00:00:00+05:30,116.15211071962939,116.92692463404697,115.50055451283208,116.24015808105469,7028448,0.0,0.0
2018-12-13 00:00:00+05:30,116.57473878713712,121.13558938364105,115.87035987398977,119.26898956298828,13728244,0.0,0.0
2018-12-14 00:00:00+05:30,119.39225020788315,120.80100798424459,117.03258379860276,117.3143310546875,12792082,0.0,0.0
2018-12-17 00:00:00+05:30,118.31806850855172,120.36077013264034,117.77217917414552,119.60356140136719,9162003,0.0,0.0
2018-12-18 00:00:00+05:30,118.07152601789382,119.18092407041459,117.12061749591129,118.00109100341797,9864405,0.0,0.0
2018-12-19 00:00:00+05:30,118.00109471025597,120.53685562540788,116.7156019158519,119.99095916748047,9978008,0.0,0.0
2018-12-20 00:00:00+05:30,118.4237329774629,119.74444343452103,117.0501926690599,117.3671646118164,6421739,0.0,0.0
2018-12-21 00:00:00+05:30,117.34955585043372,117.91306472820783,112.96479986545278,113.44025421142578,26209361,0.0,0.0
2018-12-24 00:00:00+05:30,113.65155267085682,116.39863303816146,113.19371071984749,115.06031036376953,11285031,0.0,0.0
2018-12-26 00:00:00+05:30,114.70812574912627,115.27163458216347,112.47172425093943,114.86661529541016,6281385,0.0,0.0
2018-12-27 00:00:00+05:30,115.44774256973454,116.69801091911388,114.10941968542451,115.32447052001953,13527065,0.0,0.0
2018-12-28 00:00:00+05:30,114.884222982855,117.24389656824057,114.7433529368246,116.24015808105469,5945206,0.0,0.0
2018-12-31 00:00:00+05:30,116.57472620815271,117.56085944627551,115.88795970806466,116.52189636230469,5696321,0.0,0.0
2019-01-01 00:00:00+05:30,116.48669233011469,117.19107124874726,114.60248015583511,115.04271697998047,4036542,0.0,0.0
2019-01-02 00:00:00+05:30,115.7999119318716,116.68038547509316,113.7572104454728,114.6552963256836,8822139,0.0,0.0
2019-01-03 00:00:00+05:30,115.16597949061635,115.50055660396495,113.77483402103505,114.6376953125,9446080,0.0,0.0
2019-01-04 00:00:00+05:30,114.28550326850532,115.11314702905466,112.5773858977306,114.26789093017578,6414073,0.0,0.0
2019-01-07 00:00:00+05:30,114.84900540094858,115.07792997357656,113.51068980729197,114.19745635986328,5076276,0.0,0.0
2019-01-08 00:00:00+05:30,114.46158928005003,115.34206282327159,113.61633324549493,114.6552963256836,5559089,0.0,0.0
2019-01-09 00:00:00+05:30,114.30311356662813,117.13823424176199,114.30311356662813,115.87035369873047,10474346,0.0,0.0
2019-01-10 00:00:00+05:30,116.50429806016922,116.59234542000357,113.75721756721292,114.72573852539062,8265043,0.0,0.0
2019-01-11 00:00:00+05:30,114.67290838773253,116.1873258391955,113.93331200004857,115.76469421386719,4263836,0.0,0.0
2019-01-14 00:00:00+05:30,116.24015809832336,116.60995271717698,109.65421116354504,110.07683563232422,18435523,0.0,0.0
2019-01-15 00:00:00+05:30,112.3484658526135,117.0325885138644,110.95731319321925,116.15211486816406,40188776,0.0,0.0
2019-01-16 00:00:00+05:30,116.85648857547852,119.67400411611995,115.88796760838302,118.52938842773438,26390100,0.0,0.0
2019-01-17 00:00:00+05:30,118.68787608977767,119.25137778990693,116.78605158219273,118.12437438964844,14104487,0.0,0.0
2019-01-18 00:00:00+05:30,118.33568322460708,122.38586187781719,117.41999209259602,121.910400390625,26911902,0.0,0.0
2019-01-21 00:00:00+05:30,119.74444898100347,121.47017165924348,117.34955770848319,118.96963500976562,41658250,0.0,0.0
2019-01-22 00:00:00+05:30,118.61744126288988,123.12546920209869,118.33568682969701,122.03367614746094,17817926,0.0,0.0
2019-01-23 00:00:00+05:30,122.79086739891403,125.30903041564497,122.56195000222237,123.81222534179688,26499796,0.0,0.0
2019-01-24 00:00:00+05:30,123.33677102857173,124.3229043534451,122.03367293135086,123.8826675415039,11281453,0.0,0.0
2019-01-25 00:00:00+05:30,122.64998700771841,126.20710567406498,122.56193965786451,124.48136901855469,13964137,0.0,0.0
2019-01-28 00:00:00+05:30,124.79836185520743,127.73913506663989,124.76313717912743,125.08011627197266,18399880,0.0,0.0
2019-01-29 00:00:00+05:30,125.73351500678658,127.42880084187597,124.69162522796958,126.9343490600586,12320260,0.375,0.0
2019-01-30 00:00:00+05:30,126.79305104057599,129.84810045119966,126.43986713445231,128.29408264160156,19757160,0.0,0.0
2019-01-31 00:00:00+05:30,129.26533745403722,131.1725391560464,128.31174378857756,130.39552307128906,20517517,0.0,0.0
2019-02-01 00:00:00+05:30,130.71341106208317,131.5433847008251,128.3823913029153,131.22552490234375,8977608,0.0,0.0
2019-02-04 00:00:00+05:30,130.67804231912874,132.33800340115928,130.00699880865463,131.11952209472656,8383256,0.0,0.0
2019-02-05 00:00:00+05:30,130.67806839837408,131.45507008427415,129.19469893054864,130.13063049316406,6550401,0.0,0.0
2019-02-06 00:00:00+05:30,130.37789382229806,132.4263492560849,130.2366116182181,131.45509338378906,5811361,0.0,0.0
2019-02-07 00:00:00+05:30,131.38443919761644,132.26739894530084,130.5544656574469,131.9495391845703,5982481,0.0,0.0
2019-02-08 00:00:00+05:30,131.20783506670804,132.40866883472685,130.21891736689497,131.63165283203125,3735809,0.0,0.0
2019-02-11 00:00:00+05:30,130.99593993886035,133.2916351848328,130.5721077811942,131.75527954101562,7927406,0.0,0.0
2019-02-12 00:00:00+05:30,132.1437873071871,132.88546483949548,130.09531790974154,132.44398498535156,7939320,0.0,0.0
2019-02-14 00:00:00+05:30,132.9384663160922,133.64483416386722,132.0731542056953,132.4793243408203,8199603,0.0,0.0
2019-02-15 00:00:00+05:30,132.53232264634906,133.2740147830576,130.73109289748956,132.83253479003906,9393792,0.0,0.0
2019-02-18 00:00:00+05:30,133.78609997185617,133.78609997185617,130.94296655312533,132.65591430664062,9280197,0.0,0.0
2019-02-19 00:00:00+05:30,131.5786792051488,132.58525895875906,127.92322049055167,128.3647003173828,8171619,0.0,0.0
2019-02-20 00:00:00+05:30,128.2764378017299,132.09082737441926,127.57006989460567,131.45509338378906,11761287,0.0,0.0
