Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-10-22 00:00:00+05:30,1617.0041870822795,1618.69384662991,1594.1515004491248,1607.7110595703125,1778496,0.0,0.0
2018-10-23 00:00:00+05:30,1598.3980466101812,1606.864137958752,1555.2209807324696,1560.8509521484375,2752811,4.0,0.0
2018-10-24 00:00:00+05:30,1567.9630243233935,1586.5460598331417,1533.2943064193,1564.95751953125,2735913,0.0,0.0
2018-10-25 00:00:00+05:30,1561.147605867175,1589.001073517384,1545.1044003881768,1568.76708984375,2507233,0.0,0.0
2018-10-26 00:00:00+05:30,1569.5289964408169,1569.5289964408169,1516.3618912487266,1523.134765625,2285970,0.0,0.0
2018-10-29 00:00:00+05:30,1531.2622993504344,1589.8899971956814,1510.6473822213156,1584.006103515625,2609483,0.0,0.0
2018-10-30 00:00:00+05:30,1580.6197351380945,1616.5159940342937,1561.9943285108645,1604.155517578125,2404883,0.0,0.0
2018-10-31 00:00:00+05:30,1608.5574301716442,1645.7235935695162,1587.7731336171405,1640.8555908203125,2769190,0.0,0.0
2018-11-01 00:00:00+05:30,1645.5123314073762,1646.1049166311748,1609.6584450666655,1638.8240966796875,2769759,0.0,0.0
2018-11-02 00:00:00+05:30,1637.5118470580776,1654.7826993492597,1612.7908941139453,1619.9447021484375,1818635,0.0,0.0
2018-11-05 00:00:00+05:30,1617.0237458184695,1631.7123963482243,1595.6468612206074,1600.8111572265625,1713366,0.0,0.0
2018-11-06 00:00:00+05:30,1603.477961719426,1640.3054650640909,1600.9381339025526,1636.24169921875,1398710,0.0,0.0
2018-11-07 00:00:00+05:30,1642.4219569301072,1650.041440235453,1639.8821291616584,1644.2421875,144530,0.0,0.0
2018-11-09 00:00:00+05:30,1660.2007132788742,1661.004950715451,1612.790596020528,1616.3463134765625,2570479,0.0,0.0
2018-11-12 00:00:00+05:30,1615.7536908125362,1647.5861767058766,1615.7536908125362,1621.129638671875,2552008,0.0,0.0
2018-11-13 00:00:00+05:30,1621.2569132382528,1641.5755377383666,1611.0976009881958,1638.146728515625,1418432,0.0,0.0
2018-11-14 00:00:00+05:30,1629.7228825768186,1633.871288765277,1583.1593716460523,1592.17578125,2422318,0.0,0.0
2018-11-15 00:00:00+05:30,1578.0797937113696,1607.7111203100274,1572.6614733212991,1585.572265625,1829123,0.0,0.0
2018-11-16 00:00:00+05:30,1599.2451400440775,1608.3885628077712,1583.3712139584097,1597.2132568359375,1829729,0.0,0.0
2018-11-19 00:00:00+05:30,1607.7109533156197,1614.780119829274,1578.3336539061722,1610.6317138671875,1740628,0.0,0.0
2018-11-20 00:00:00+05:30,1610.2508918135647,1610.2508918135647,1586.7151118882498,1590.1439208984375,1190182,0.0,0.0
2018-11-21 00:00:00+05:30,1584.0058522340214,1584.0482240334054,1522.6690555208631,1534.055908203125,3840461,0.0,0.0
2018-11-22 00:00:00+05:30,1540.828803892134,1564.1951980512176,1532.3203397630693,1534.5216064453125,3194219,0.0,0.0
2018-11-26 00:00:00+05:30,1539.9823235757974,1574.6933050307769,1510.7743025953878,1562.9254150390625,4333177,0.0,0.0
2018-11-27 00:00:00+05:30,1569.6135159298126,1606.7796818790905,1553.8242330858354,1600.3031005859375,3344839,0.0,0.0
2018-11-28 00:00:00+05:30,1599.2448951702206,1683.9058213306346,1593.7419349697936,1679.588134765625,5313249,0.0,0.0
2018-11-29 00:00:00+05:30,1690.6786903737082,1690.6786903737082,1644.5808575553917,1659.81982421875,4035441,0.0,0.0
2018-11-30 00:00:00+05:30,1664.4337522724024,1685.5989830998747,1659.2270848196736,1666.338623046875,5268901,0.0,0.0
2018-12-03 00:00:00+05:30,1679.6729136361785,1684.7525696249977,1666.3811884704483,1678.318359375,1610576,0.0,0.0
2018-12-04 00:00:00+05:30,1678.8261280675642,1709.642725167224,1668.666817156414,1702.4041748046875,3270615,0.0,0.0
2018-12-05 00:00:00+05:30,1698.2980265091644,1708.4573367375344,1680.5192336095172,1698.9329833984375,2501539,0.0,0.0
2018-12-06 00:00:00+05:30,1691.5256455477936,1707.6112247597096,1675.9480113260256,1687.03857421875,2321216,0.0,0.0
2018-12-07 00:00:00+05:30,1680.561905135847,1696.5204704632897,1670.3602212903797,1689.1549072265625,1680420,0.0,0.0
2018-12-10 00:00:00+05:30,1672.053140063787,1702.5310707181143,1659.3540022911507,1672.73046875,2010786,0.0,0.0
2018-12-11 00:00:00+05:30,1667.8203485107422,1701.6847210693359,1660.2008646850586,1693.2186279296875,2942014,0.0,0.0
2018-12-12 00:00:00+05:30,1694.1498225847547,1711.8439773421817,1680.4770619382948,1707.441650390625,2219993,0.0,0.0
2018-12-13 00:00:00+05:30,1713.5371939183542,1718.362825507547,1671.6300342844813,1678.487548828125,3748429,0.0,0.0
2018-12-14 00:00:00+05:30,1678.8262806477926,1692.3296579561097,1672.2650584213577,1684.5408935546875,2473761,0.0,0.0
2018-12-17 00:00:00+05:30,1692.3718442930556,1697.3668594001094,1680.5193151184167,1688.392822265625,1227921,0.0,0.0
2018-12-18 00:00:00+05:30,1686.3610599282401,1694.911793060221,1673.2386159759758,1682.9322509765625,1768742,0.0,0.0
2018-12-19 00:00:00+05:30,1680.3503246342523,1680.3503246342523,1659.3967426554264,1666.5081787109375,2498833,0.0,0.0
2018-12-20 00:00:00+05:30,1654.1051201578846,1671.9685538663846,1647.5015269642915,1654.3167724609375,1940277,0.0,0.0
2018-12-21 00:00:00+05:30,1649.1946664070467,1650.8878847503804,1597.1705741464566,1605.001708984375,3729956,0.0,0.0
2018-12-24 00:00:00+05:30,1613.468195004034,1641.4909447653004,1612.7908661628348,1624.2200927734375,1864116,0.0,0.0
2018-12-26 00:00:00+05:30,1627.0137293286323,1627.0137293286323,1583.3709803121233,1599.4141845703125,2446614,0.0,0.0
2018-12-27 00:00:00+05:30,1616.177259501431,1643.8613440853974,1584.9373536171695,1616.1348876953125,4968201,0.0,0.0
2018-12-28 00:00:00+05:30,1621.2567048375265,1625.4897510642563,1602.6313014399152,1605.2135009765625,2239130,0.0,0.0
2018-12-31 00:00:00+05:30,1615.3303501590742,1616.1769593572708,1596.8319598476487,1602.673583984375,1879740,0.0,0.0
2019-01-01 00:00:00+05:30,1605.1712380590434,1617.0237682978761,1595.8585357285322,1610.92822265625,1094883,0.0,0.0
2019-01-02 00:00:00+05:30,1612.7907000360633,1637.7233023281976,1608.5576535792757,1628.28369140625,2100463,0.0,0.0
2019-01-03 00:00:00+05:30,1624.6433301915463,1646.6128013172279,1602.7161275255198,1608.515380859375,2611668,0.0,0.0
2019-01-04 00:00:00+05:30,1608.5576438091193,1609.5735336142336,1558.6076959224151,1588.9586181640625,4280862,0.0,0.0
2019-01-07 00:00:00+05:30,1601.615732534874,1616.0080925889713,1592.4723095150973,1606.780029296875,1856423,0.0,0.0
2019-01-08 00:00:00+05:30,1613.1292223781484,1613.975831594958,1594.4191793558268,1603.096923828125,1691756,0.0,0.0
2019-01-09 00:00:00+05:30,1614.8227452395458,1624.6433933367637,1580.3656816120094,1597.509521484375,2414376,0.0,0.0
2019-01-10 00:00:00+05:30,1600.0918001303341,1612.79094140121,1584.937470877914,1598.8642578125,3053461,0.0,0.0
2019-01-11 00:00:00+05:30,1583.1591806637928,1587.3922266013965,1553.5278591005667,1559.9197998046875,9209862,0.0,0.0
2019-01-14 00:00:00+05:30,1566.2271484644284,1567.0737577338687,1532.3627776868193,1535.1142578125,3615370,0.0,0.0
2019-01-15 00:00:00+05:30,1532.3628166439646,1582.609057393477,1530.6695980620375,1581.296875,7711653,0.0,0.0
2019-01-16 00:00:00+05:30,1583.1593648910473,1587.3924113212372,1563.6873513121734,1583.286376953125,2359280,0.0,0.0
2019-01-17 00:00:00+05:30,1593.3403246504438,1610.3088052111514,1587.6559250895612,1607.169677734375,2625816,4.0,0.0
2019-01-18 00:00:00+05:30,1595.8855762558105,1615.5689720266953,1591.6434561700694,1612.55712890625,1683728,0.0,0.0
2019-01-21 00:00:00+05:30,1613.702441470267,1639.1551613672746,1608.1452228658009,1619.3868408203125,2409803,0.0,0.0
2019-01-22 00:00:00+05:30,1618.0291944814203,1627.4891416536134,1603.5211665451995,1613.617431640625,2457093,0.0,0.0
2019-01-23 00:00:00+05:30,1612.8539443270593,1617.1808857998374,1586.5528016263024,1591.303955078125,2578169,0.0,0.0
2019-01-24 00:00:00+05:30,1599.1096978814132,1616.459928353064,1590.795100727986,1613.32080078125,1962927,0.0,0.0
2019-01-25 00:00:00+05:30,1613.7024196841805,1641.7004111928966,1612.853995699068,1629.65283203125,2327080,0.0,0.0
2019-01-28 00:00:00+05:30,1640.003496331022,1664.60779089574,1633.6403167022158,1658.6688232421875,2769033,0.0,0.0
2019-01-29 00:00:00+05:30,1664.6082112763602,1687.558126360317,1643.1006794129519,1682.2130126953125,2557626,0.0,0.0
2019-01-30 00:00:00+05:30,1679.539934222657,1687.9393515586144,1658.3717993131452,1681.067138671875,2429575,0.0,0.0
2019-01-31 00:00:00+05:30,1685.8182800249729,1713.6041625971006,1684.1214322343085,1708.810546875,4094319,0.0,0.0
2019-02-01 00:00:00+05:30,1704.9078292897798,1726.3305327929233,1695.2357761035992,1722.258056640625,3064163,0.0,0.0
2019-02-04 00:00:00+05:30,1722.258153582852,1743.8929642790513,1716.361648565152,1739.481201171875,1590764,0.0,0.0
2019-02-05 00:00:00+05:30,1739.2690104707435,1743.511130008477,1720.603684504716,1734.6451416015625,1111404,0.0,0.0
2019-02-06 00:00:00+05:30,1739.1840572840904,1770.5334858720707,1731.6756301037794,1760.3099365234375,1789812,0.0,0.0
2019-02-07 00:00:00+05:30,1760.2675566994915,1779.9509505372378,1753.6922712123624,1767.18212890625,1339945,0.0,0.0
